Nsyl,Ntom,HEB,p_value,q_value
Nitab06g027770.1,Nitab04g006700.1,-5.859215671418449,0.0,0.0
Nitab06g028090.1,Nitab23g016070.1,-5.684349155957809,0.0,0.0
Nitab06g028820.1,Nitab14g015560.1,-5.762558247029473,0.0,0.0
Nitab06g028710.1,Nitab15g010020.1,-8.121013429303082,0.0,0.0
Nitab06g029090.1,Nitab15g009760.1,-5.292885593584496,0.0,0.0
Nitab06g029430.1,Nitab04g008390.1,-7.027892825348786,0.0,0.0
Nitab06g029720.1,Nitab15g009660.1,-3.881753815993213,0.0,0.0
Nitab06g029530.1,Nitab22g014250.1,-5.481770946132093,0.0,0.0
Nitab06g029910.1,Nitab21g018790.1,-3.464078263108107,0.0,0.0
Nitab06g030030.1,Nitab04g009070.1,-4.121121922211849,0.0,0.0
Nitab06g030560.1,Nitab04g009770.1,-7.227176363136311,0.0,0.0
Nitab06g030350.1,Nitab04g009410.1,-8.14401947666461,0.0,0.0
Nitab06g031790.1,Nitab17g007380.1,-3.440406394068188,0.0,0.0
Nitab06g033710.1,Nitab04g012330.1,-3.272081822280207,0.0,0.0
Nitab13g016280.1,Nitab13g016120.1,-3.3566122011459787,0.0,0.0
Nitab13g017300.1,Nitab02g027650.1,-3.629912207141298,0.0,0.0
Nitab13g017440.1,Nitab21g018290.1,-3.2330781362743486,0.0,0.0
Nitab13g026030.1,Nitab11g008030.1,-8.923607291527995,0.0,0.0
Nitab13g027130.1,Nitab02g012160.1,-4.025438657376329,0.0,0.0
Nitab03g005130.1,Nitab17g007080.1,-6.295623808431486,0.0,0.0
Nitab03g006100.1,Nitab17g010930.1,-5.187384029726829,0.0,0.0
Nitab03g006870.1,Nitab01g028000.1,-9.608690926242392,0.0,0.0
Nitab03g007240.1,Nitab17g017500.1,-3.584394017693142,0.0,0.0
Nitab03g007860.1,Nitab17g028250.1,-5.411557292724092,0.0,0.0
Nitab03g008440.1,Nitab17g015460.1,-6.4520264666022324,0.0,0.0
Nitab03g009040.1,Nitab17g038110.1,-4.015369468186286,0.0,0.0
Nitab03g009370.1,Nitab19g026500.1,-3.402298654324327,0.0,0.0
Nitab03g011240.1,Nitab04g014850.1,-3.5066112762357173,0.0,0.0
Nitab03g011380.1,Nitab02g011030.1,-5.880885595442373,0.0,0.0
Nitab03g011830.1,Nitab17g020980.1,-5.556579067056038,0.0,0.0
Nitab03g012480.1,Nitab23g024200.1,-5.047070819639187,0.0,0.0
Nitab03g012870.1,Nitab14g019110.1,-8.954054168772073,0.0,0.0
Nitab03g013890.1,Nitab17g023590.1,-5.211048953692777,0.0,0.0
Nitab03g014250.1,Nitab17g014490.1,-3.1297449849325703,0.0,0.0
Nitab03g014780.1,Nitab17g039570.1,-3.5939581611065705,0.0,0.0
Nitab03g014800.1,Nitab17g039560.1,-5.6626253185146105,0.0,0.0
Nitab03g014810.1,Nitab24g025100.1,-6.277204318629696,0.0,0.0
Nitab03g015310.1,Nitab17g038250.1,-4.680630116115678,0.0,0.0
Nitab03g016040.1,Nitab15g016710.1,-4.869150389547122,0.0,0.0
Nitab03g016470.1,Nitab17g024390.1,-6.585366502218926,0.0,0.0
Nitab03g018440.1,Nitab14g018430.1,-4.209014431773431,0.0,0.0
Nitab03g019160.1,Nitab24g013680.1,-7.397071290909297,0.0,0.0
Nitab03g019700.1,Nitab17g036350.1,-3.648579747412058,0.0,0.0
Nitab03g021480.1,Nitab17g017190.1,-4.7454655265446215,0.0,0.0
Nitab03g021470.1,Nitab17g034580.1,-4.07735309076824,0.0,0.0
Nitab03g025610.1,Nitab03g024750.1,-5.134047493022993,0.0,0.0
Nitab03g026150.1,Nitab17g031780.1,-4.293499141956069,0.0,0.0
Nitab03g026210.1,Nitab02g021530.1,-6.13529624396444,0.0,0.0
Nitab03g026380.1,Nitab17g031440.1,-5.964000656155831,0.0,0.0
Nitab03g026300.1,Nitab14g007150.1,-5.301573339330076,0.0,0.0
Nitab03g026680.1,Nitab23g024800.1,-6.445090563299935,0.0,0.0
Nitab03g027130.1,Nitab19g023790.1,-7.949874402738673,0.0,0.0
Nitab03g029270.1,Nitab17g028150.1,-7.594794785185051,0.0,0.0
Nitab03g034190.1,Nitab17g026810.1,-4.933159043101695,0.0,0.0
Nitab03g034200.1,Nitab17g026800.1,-3.9696294072134672,0.0,0.0
Nitab03g034950.1,Nitab14g021780.1,-8.704798116446021,0.0,0.0
Nitab03g024120.1,Nitab14g014010.1,-6.097706627078934,0.0,0.0
Nitab11g006590.1,Nitab23g014400.1,-4.80606893150948,0.0,0.0
Nitab11g008790.1,Nitab13g024580.1,-3.7788028630412946,0.0,0.0
Nitab11g008860.1,Nitab13g024530.1,-6.645579088446174,0.0,0.0
Nitab11g009100.1,Nitab22g016370.1,-8.017487987129504,0.0,0.0
Nitab11g009800.1,Nitab13g024060.1,-3.7531360897345185,0.0,0.0
Nitab11g010420.1,Nitab13g023430.1,-4.538556407762426,0.0,0.0
Nitab11g011740.1,Nitab13g022300.1,-5.380440811124104,0.0,0.0
Nitab11g011890.1,Nitab13g021120.1,-6.203671509311511,0.0,0.0
Nitab11g013910.1,Nitab15g017480.1,-3.9442165997849137,0.0,0.0
Nitab11g016490.1,Nitab08g018530.1,-3.676082383661466,0.0,0.0
Nitab11g016850.1,Nitab04g021680.1,-3.7613400199040234,0.0,0.0
Nitab11g017780.1,Nitab11g005510.1,-6.342584303831833,0.0,0.0
Nitab11g018170.1,Nitab19g037050.1,-4.937380066707618,0.0,0.0
Nitab11g018540.1,Nitab21g019320.1,-3.1441639239960315,0.0,0.0
Nitab11g019740.1,Nitab13g012780.1,-3.6852472246162074,0.0,0.0
Nitab11g020710.1,Nitab13g018260.1,-3.5734506429247443,0.0,0.0
Nitab11g020750.1,Nitab09g015210.1,-4.9776744292201895,0.0,0.0
Nitab11g020860.1,Nitab13g011530.1,-6.591576337797494,0.0,0.0
Nitab11g020870.1,Nitab13g011540.1,-9.150682196460679,0.0,0.0
Nitab11g021070.1,Nitab13g011340.1,-5.208303414140443,0.0,0.0
Nitab11g021140.1,Nitab02g011770.1,-3.823831191356706,0.0,0.0
Nitab11g021170.1,Nitab11g008550.1,-4.152888221364482,0.0,0.0
Nitab11g022100.1,Nitab23g027810.1,-3.8572757800056645,0.0,0.0
Nitab11g022270.1,Nitab02g024590.1,-4.653349773798243,0.0,0.0
Nitab11g022310.1,Nitab02g024640.1,-7.026431103912797,0.0,0.0
Nitab11g022820.1,Nitab14g010840.1,-3.21192054947767,0.0,0.0
Nitab11g023120.1,Nitab11g005590.1,-3.815044944607872,0.0,0.0
Nitab11g023420.1,Nitab11g007940.1,-3.625808663734752,0.0,0.0
Nitab11g023490.1,Nitab17g024350.1,-6.466993809338043,0.0,0.0
Nitab11g024110.1,Nitab13g020400.1,-6.842631332671134,0.0,0.0
Nitab11g024070.1,Nitab13g020310.1,-4.0137876422102385,0.0,0.0
Nitab11g025300.1,Nitab15g006450.1,-4.831545284699364,0.0,0.0
Nitab11g026160.1,Nitab13g006410.1,-5.423174284781011,0.0,0.0
Nitab11g025790.1,Nitab09g008470.1,-4.481219918955981,0.0,0.0
Nitab11g026240.1,Nitab14g006710.1,-5.360337775065461,0.0,0.0
Nitab11g026960.1,Nitab13g005030.1,-3.1502899689742048,0.0,0.0
Nitab10g006490.1,Nitab17g018990.1,-3.1964144092062283,0.0,0.0
Nitab10g008350.1,Nitab24g011460.1,-3.7556779944008003,0.0,0.0
Nitab10g009380.1,Nitab02g008790.1,-4.427158440281843,0.0,0.0
Nitab10g009460.1,Nitab02g008900.1,-4.360608813788766,0.0,0.0
Nitab10g009590.1,Nitab13g020450.1,-5.811657623602744,0.0,0.0
Nitab10g011310.1,Nitab22g018590.1,-7.502806395050043,0.0,0.0
Nitab10g012520.1,Nitab17g022360.1,-5.439491766220516,0.0,0.0
Nitab10g013140.1,Nitab22g020020.1,-3.7183421340499536,0.0,0.0
Nitab10g014790.1,Nitab18g023700.1,-5.887722990130904,0.0,0.0
Nitab10g014910.1,Nitab02g014290.1,-7.216964688522644,0.0,0.0
Nitab10g016880.1,Nitab02g017230.1,-7.592554336619474,0.0,0.0
Nitab10g017210.1,Nitab19g027850.1,-3.983986042352063,0.0,0.0
Nitab10g019620.1,Nitab17g038070.1,-3.4738412908054714,0.0,0.0
Nitab10g020040.1,Nitab02g019770.1,-3.798702974085455,0.0,0.0
Nitab10g020300.1,Nitab01g027980.1,-3.5424093364216973,0.0,0.0
Nitab10g020570.1,Nitab02g022200.1,-4.779600050153226,0.0,0.0
Nitab10g021290.1,Nitab13g013650.1,-10.20651276435622,0.0,0.0
Nitab10g021660.1,Nitab23g025330.1,-3.2853187260672754,0.0,0.0
Nitab10g022040.1,Nitab02g023440.1,-7.308971188962943,0.0,0.0
Nitab10g021950.1,Nitab24g021910.1,-7.412266713491241,0.0,0.0
Nitab10g022750.1,Nitab21g012600.1,-4.432157169108752,0.0,0.0
Nitab10g023000.1,Nitab02g024670.1,-6.144531409838165,0.0,0.0
Nitab10g022940.1,Nitab02g024620.1,-5.255974911863243,0.0,0.0
Nitab10g023210.1,Nitab13g012850.1,-3.3599149630867133,0.0,0.0
Nitab10g023250.1,Nitab18g024490.1,-3.42314664529398,0.0,0.0
Nitab10g023570.1,Nitab02g025190.1,-4.1491556446793085,0.0,0.0
Nitab10g024070.1,Nitab02g025860.1,-5.110860327925531,0.0,0.0
Nitab10g024600.1,Nitab21g016150.1,-5.241264825811228,0.0,0.0
Nitab10g025990.1,Nitab02g027870.1,-6.004003350800061,0.0,0.0
Nitab10g026460.1,Nitab02g028380.1,-7.449090564622722,0.0,0.0
Nitab01g005030.1,Nitab23g005590.1,-4.455725440052312,0.0,0.0
Nitab01g005160.1,Nitab23g005480.1,-7.216145299667452,0.0,0.0
Nitab01g005320.1,Nitab23g005300.1,-5.067464593960283,0.0,0.0
Nitab01g005540.1,Nitab15g024040.1,-6.417671253573529,0.0,0.0
Nitab01g006620.1,Nitab23g007130.1,-4.593559503086479,0.0,0.0
Nitab01g006640.1,Nitab17g010400.1,-6.720383874883963,0.0,0.0
Nitab01g006890.1,Nitab04g020650.1,-4.908513667657157,0.0,0.0
Nitab01g007010.1,Nitab22g015080.1,-7.853577372265745,0.0,0.0
Nitab01g008100.1,Nitab23g008940.1,-3.967799679944284,0.0,0.0
Nitab01g008670.1,Nitab23g009120.1,-7.952907050255447,0.0,0.0
Nitab01g009260.1,Nitab23g009770.1,-3.8901418737595854,0.0,0.0
Nitab01g009600.1,Nitab21g020390.1,-3.4490584085741838,0.0,0.0
Nitab01g009840.1,Nitab23g010600.1,-3.605937842824246,0.0,0.0
Nitab01g010240.1,Nitab07g011880.1,-3.233223318919456,0.0,0.0
Nitab01g011180.1,Nitab23g013560.1,-4.177976039055155,0.0,0.0
Nitab01g011480.1,Nitab15g019050.1,-9.047514495469237,0.0,0.0
Nitab01g013110.1,Nitab23g014920.1,-4.749274766190333,0.0,0.0
Nitab01g013830.1,Nitab23g015840.1,-7.000920799599025,0.0,0.0
Nitab01g014560.1,Nitab23g012990.1,-4.918033695812255,0.0,0.0
Nitab01g015080.1,Nitab23g017140.1,-4.185877367712583,0.0,0.0
Nitab01g015680.1,Nitab23g017560.1,-4.341660869449741,0.0,0.0
Nitab01g015860.1,Nitab23g018080.1,-5.987698663276661,0.0,0.0
Nitab01g016640.1,Nitab23g019170.1,-6.46689841182245,0.0,0.0
Nitab01g017100.1,Nitab23g018780.1,-4.002925168050035,0.0,0.0
Nitab01g017160.1,Nitab02g019840.1,-4.762892246736539,0.0,0.0
Nitab01g017620.1,Nitab23g019680.1,-4.234559742850044,0.0,0.0
Nitab01g017760.1,Nitab23g019550.1,-6.236929828771369,0.0,0.0
Nitab01g018300.1,Nitab19g023390.1,-9.166924782211165,0.0,0.0
Nitab01g019290.1,Nitab19g036670.1,-4.7687161073105395,0.0,0.0
Nitab01g020030.1,Nitab21g013830.1,-6.86133393430766,0.0,0.0
Nitab01g021080.1,Nitab09g008880.1,-11.214626680307612,0.0,0.0
Nitab01g021770.1,Nitab23g020060.1,-4.088052229968596,0.0,0.0
Nitab01g022390.1,Nitab23g023260.1,-6.025407200718486,0.0,0.0
Nitab01g022920.1,Nitab19g025210.1,-3.812465857708122,0.0,0.0
Nitab01g022710.1,Nitab15g018320.1,-4.778358271808126,0.0,0.0
Nitab01g023330.1,Nitab23g024120.1,-6.815100955480586,0.0,0.0
Nitab01g023710.1,Nitab23g024450.1,-4.695499610096289,0.0,0.0
Nitab01g025150.1,Nitab02g022290.1,-9.576016358329166,0.0,0.0
Nitab01g025920.1,Nitab02g017440.1,-4.037869914059322,0.0,0.0
Nitab01g026030.1,Nitab02g017110.1,-5.856182988565426,0.0,0.0
Nitab01g026400.1,Nitab02g016430.1,-6.635311692372663,0.0,0.0
Nitab01g025780.1,Nitab01g027060.1,-5.261460123364218,0.0,0.0
Nitab01g028360.1,Nitab01g028070.1,-5.160842599916226,0.0,0.0
Nitab01g028530.1,Nitab01g029120.1,-7.917578697435507,0.0,0.0
Nitab19g021230.1,Nitab04g029270.1,-5.155197752244843,0.0,0.0
Nitab19g022600.1,Nitab19g021340.1,-7.485144687963356,0.0,0.0
Nitab19g026750.1,Nitab19g026700.1,-3.6761476291781623,0.0,0.0
Nitab16g005120.1,Nitab24g005660.1,-6.700958692502573,0.0,0.0
Nitab16g005330.1,Nitab23g029580.1,-4.193683165237311,0.0,0.0
Nitab16g005840.1,Nitab23g029020.1,-3.999322668764747,0.0,0.0
Nitab16g006650.1,Nitab11g005420.1,-9.444953911469575,0.0,0.0
Nitab16g008750.1,Nitab23g027540.1,-4.717068841338785,0.0,0.0
Nitab16g009240.1,Nitab02g008700.1,-4.866220815829033,0.0,0.0
Nitab16g009870.1,Nitab23g025520.1,-9.62374021508032,0.0,0.0
Nitab16g010590.1,Nitab12g007730.1,-8.08500810567332,0.0,0.0
Nitab16g011510.1,Nitab24g023030.1,-8.742036234595382,0.0,0.0
Nitab16g012310.1,Nitab24g023940.1,-3.686870262064008,0.0,0.0
Nitab16g014210.1,Nitab17g019160.1,-6.009073989792954,0.0,0.0
Nitab16g014280.1,Nitab22g009980.1,-7.684379362344252,0.0,0.0
Nitab16g014620.1,Nitab13g007410.1,-5.796792069500016,0.0,0.0
Nitab16g015090.1,Nitab23g007100.1,-4.924805839265895,0.0,0.0
Nitab16g015660.1,Nitab12g011680.1,-7.228992934658862,0.0,0.0
Nitab16g016200.1,Nitab06g035390.1,-10.38286544033085,0.0,0.0
Nitab16g016490.1,Nitab15g011670.1,-3.9965572505497327,0.0,0.0
Nitab16g016940.1,Nitab12g015270.1,-3.6889431592057758,0.0,0.0
Nitab16g017290.1,Nitab21g014800.1,-5.8992342138391285,0.0,0.0
Nitab16g019530.1,Nitab12g016860.1,-4.066763588084517,0.0,0.0
Nitab16g019950.1,Nitab15g012240.1,-6.823288298303313,0.0,0.0
Nitab16g020400.1,Nitab12g019260.1,-3.899236229498173,0.0,0.0
Nitab16g020460.1,Nitab12g019220.1,-5.575073315894287,0.0,0.0
Nitab16g021960.1,Nitab12g017890.1,-4.218195634587347,0.0,0.0
Nitab16g022960.1,Nitab09g010770.1,-4.512359198122479,0.0,0.0
Nitab16g023020.1,Nitab17g024410.1,-4.628875165731913,0.0,0.0
Nitab16g023140.1,Nitab12g020280.1,-5.4026253327764175,0.0,0.0
Nitab16g023580.1,Nitab12g020800.1,-4.601870153105377,0.0,0.0
Nitab16g024330.1,Nitab09g009960.1,-4.85820889529888,0.0,0.0
Nitab16g025080.1,Nitab12g022460.1,-3.405873633966387,0.0,0.0
Nitab07g006940.1,Nitab04g029050.1,-7.366157375432025,0.0,0.0
Nitab07g007990.1,Nitab19g020200.1,-4.7841123377866435,0.0,0.0
Nitab07g008700.1,Nitab19g017920.1,-5.388819558891119,0.0,0.0
Nitab07g008820.1,Nitab19g017830.1,-4.973567868609991,0.0,0.0
Nitab07g010140.1,Nitab19g026400.1,-6.0991553159836664,0.0,0.0
Nitab07g011080.1,Nitab13g006000.1,-3.801596110957595,0.0,0.0
Nitab07g012650.1,Nitab13g005130.1,-4.601730799341148,0.0,0.0
Nitab07g016830.1,Nitab24g019290.1,-3.436150992136617,0.0,0.0
Nitab07g017290.1,Nitab19g029680.1,-4.1143966606301605,0.0,0.0
Nitab07g017600.1,Nitab19g030140.1,-4.030055062051745,0.0,0.0
Nitab07g017230.1,Nitab19g029620.1,-7.364370916323658,0.0,0.0
Nitab07g018010.1,Nitab13g023060.1,-4.259131138727634,0.0,0.0
Nitab07g018680.1,Nitab17g035980.1,-6.8771632870827775,0.0,0.0
Nitab07g019520.1,Nitab19g032710.1,-5.614592465957611,0.0,0.0
Nitab07g020170.1,Nitab13g018550.1,-4.510694397566222,0.0,0.0
Nitab07g020730.1,Nitab19g033850.1,-7.263649723024646,0.0,0.0
Nitab07g023740.1,Nitab19g037160.1,-5.231518917517691,0.0,0.0
Nitab07g024850.1,Nitab09g022320.1,-3.705559566359726,0.0,0.0
Nitab07g027540.1,Nitab04g028490.1,-4.7045185811524695,0.0,0.0
Nitab07g027180.1,Nitab14g011950.1,-7.852806946385021,0.0,0.0
Nitab07g027960.1,Nitab14g011150.1,-4.625380805227074,0.0,0.0
Nitab07g028980.1,Nitab17g017110.1,-6.231672220029376,0.0,0.0
Nitab07g033200.1,Nitab14g006130.1,-3.8156166909793257,0.0,0.0
Nitab04g020250.1,Nitab09g011150.1,-8.973725062021627,0.0,0.0
Nitab04g029630.1,Nitab09g012950.1,-5.872952245794272,0.0,0.0
Nitab18g006330.1,Nitab09g021910.1,-5.687599464431083,0.0,0.0
Nitab18g008240.1,Nitab18g007060.1,-5.407806912447853,0.0,0.0
