Nsyl,Ntom,HEB,p_value,q_value
Nitab20g017570.1,Nitab12g019850.1,-5.066066911976317,4.56301663121e-14,2.45505568455e-12
Nitab06g028710.1,Nitab15g010020.1,-4.956549214455266,5.05151476204e-14,2.70655951355e-12
Nitab06g029350.1,Nitab22g015460.1,-5.306717628741241,5.19584375525e-14,2.77233837546e-12
Nitab10g016260.1,Nitab02g016280.1,-5.043338106954604,5.96189764224e-14,3.16793561081e-12
Nitab05g013080.1,Nitab19g017130.1,-6.561519968273518,6.03961325396e-14,3.19602414949e-12
Nitab17g006400.1,Nitab12g019600.1,-4.975042721578899,6.06181771445e-14,3.19462762255e-12
Nitab08g006580.1,Nitab23g022760.1,-5.079864982089138,6.49480469406e-14,3.40884463514e-12
Nitab06g024600.1,Nitab22g020350.1,-5.122247470610811,7.22755189031e-14,3.76271618451e-12
Nitab06g021650.1,Nitab04g016590.1,-6.539956349335388,8.50430836863e-14,4.37427605249e-12
Nitab22g035810.1,Nitab18g011500.1,-4.850028193104566,9.20374887414e-14,4.71517955269e-12
Nitab07g028340.1,Nitab14g011030.1,-4.981807698281459,9.50350909079e-14,4.84942949994e-12
Nitab01g022260.1,Nitab19g036950.1,-4.854470747824035,1.01585406753e-13,5.14286120252e-12
Nitab08g018760.1,Nitab02g009030.1,-4.874303556798961,1.04027897407e-13,5.22537004985e-12
Nitab03g022240.1,Nitab17g039480.1,-6.261044309153476,1.13686837722e-13,5.68832313721e-12
Nitab08g011080.1,Nitab22g005360.1,-5.748249348307843,1.21791465801e-13,6.04678169398e-12
Nitab08g021850.1,Nitab04g019230.1,-5.5855539966928465,1.33226762955e-13,6.56384270053e-12
Nitab01g015040.1,Nitab23g017120.1,-6.582695409137611,1.33781874467e-13,6.56603482357e-12
Nitab22g033550.1,Nitab09g018490.1,-4.81048598768625,1.53099755096e-13,7.485588406e-12
Nitab11g023120.1,Nitab11g005590.1,-5.133580145285537,1.60538249361e-13,7.81955056262e-12
Nitab10g024070.1,Nitab02g025860.1,-5.339778806135896,1.90736315631e-13,9.25538974601e-12
Nitab17g005810.1,Nitab17g010720.1,-5.657538505308838,1.91069382538e-13,9.23669620322e-12
Nitab05g020010.1,Nitab15g014700.1,-5.505022329018424,2.01172412062e-13,9.65252256234e-12
Nitab05g027260.1,Nitab15g011430.1,-4.975237346831895,2.25819363209e-13,1.07948371431e-11
Nitab08g027170.1,Nitab02g025910.1,-4.850279169400551,2.59015031645e-13,1.22451260732e-11
Nitab19g021230.1,Nitab04g029270.1,-5.916196143443665,2.69451128077e-13,1.26918390327e-11
Nitab20g006780.1,Nitab24g024020.1,-5.316086974139245,2.69562150379e-13,1.26507288019e-11
Nitab05g005470.1,Nitab24g017440.1,-5.175328438462187,2.89657187125e-13,1.34952962653e-11
