Nsyl,Ntom,HEB,p_value,q_value
Nitab13g025830.1,Nitab11g008110.1,7.972550323033701,0.0,0.0
Nitab13g026770.1,Nitab13g009490.1,7.151969721125265,0.0,0.0
Nitab13g026840.1,Nitab23g026530.1,5.108303922663916,0.0,0.0
Nitab03g005490.1,Nitab02g012500.1,4.061726250581795,0.0,0.0
Nitab03g005790.1,Nitab14g012950.1,4.57282312512484,0.0,0.0
Nitab03g006600.1,Nitab09g019450.1,6.658629783753722,0.0,0.0
Nitab03g007970.1,Nitab17g016000.1,4.131932522684195,0.0,0.0
Nitab03g008000.1,Nitab17g016120.1,6.184351445559388,0.0,0.0
Nitab03g008090.1,Nitab09g021350.1,6.009362011182913,0.0,0.0
Nitab03g008880.1,Nitab17g014690.1,4.23647902647586,0.0,0.0
Nitab03g009270.1,Nitab17g014390.1,4.063411300925912,0.0,0.0
Nitab03g009260.1,Nitab17g025040.1,3.2707962365996526,0.0,0.0
Nitab03g009530.1,Nitab14g017270.1,5.726475442142875,0.0,0.0
Nitab03g009680.1,Nitab17g023990.1,3.3645794714102073,0.0,0.0
Nitab03g010370.1,Nitab14g016370.1,7.07304580590314,0.0,0.0
Nitab03g011700.1,Nitab09g015450.1,4.929818644710117,0.0,0.0
Nitab03g014760.1,Nitab17g039460.1,4.279122674137253,0.0,0.0
Nitab03g015430.1,Nitab24g024000.1,3.7711194925068927,0.0,0.0
Nitab03g017620.1,Nitab23g005390.1,7.716622816064619,0.0,0.0
Nitab03g018030.1,Nitab14g018360.1,8.544905677897765,0.0,0.0
Nitab03g018230.1,Nitab19g018150.1,4.0183662752335385,0.0,0.0
Nitab03g021140.1,Nitab22g006960.1,4.316031399032888,0.0,0.0
Nitab03g022500.1,Nitab15g019910.1,3.474745728322707,0.0,0.0
Nitab03g023550.1,Nitab06g024950.1,3.54823448589184,0.0,0.0
Nitab03g024260.1,Nitab03g025290.1,5.665108170060858,0.0,0.0
Nitab03g025780.1,Nitab01g026640.1,5.207775487916231,0.0,0.0
Nitab03g026250.1,Nitab17g031750.1,3.7120602457351652,0.0,0.0
Nitab03g026700.1,Nitab24g012450.1,6.852408292438508,0.0,0.0
Nitab03g027890.1,Nitab17g030330.1,5.814075473197593,0.0,0.0
Nitab03g027590.1,Nitab23g011880.1,7.041727914813277,0.0,0.0
Nitab03g029490.1,Nitab14g019310.1,4.547869011125515,0.0,0.0
Nitab03g030020.1,Nitab17g013320.1,4.838972926048214,0.0,0.0
Nitab03g030570.1,Nitab03g030250.1,5.16913457083368,0.0,0.0
Nitab03g031570.1,Nitab03g033220.1,5.835042830827906,0.0,0.0
Nitab03g031130.1,Nitab24g020750.1,3.6861924326117923,0.0,0.0
Nitab03g033810.1,Nitab03g032500.1,3.996075668401927,0.0,0.0
Nitab03g034560.1,Nitab17g026460.1,4.034157596770606,0.0,0.0
Nitab03g034570.1,Nitab17g026450.1,5.102425040045191,0.0,0.0
Nitab03g034330.1,Nitab03g024960.1,4.147129418089716,0.0,0.0
Nitab03g035330.1,Nitab17g025840.1,3.2472723855514456,0.0,0.0
Nitab03g023310.1,Nitab17g033060.1,4.018824167673392,0.0,0.0
Nitab11g006260.1,Nitab12g018940.1,6.397528801725887,0.0,0.0
Nitab11g006650.1,Nitab19g038560.1,5.677998121676669,0.0,0.0
Nitab11g006780.1,Nitab13g008860.1,3.985468127012647,0.0,0.0
Nitab11g009090.1,Nitab23g006430.1,6.4941058501480775,0.0,0.0
Nitab11g009860.1,Nitab04g026790.1,3.9661325258953366,0.0,0.0
Nitab11g011200.1,Nitab09g016550.1,5.495618222445954,0.0,0.0
Nitab11g011320.1,Nitab13g022590.1,3.823105480118352,0.0,0.0
Nitab11g011590.1,Nitab13g022450.1,3.344377454964447,0.0,0.0
Nitab11g012220.1,Nitab23g026030.1,3.6154860089829275,0.0,0.0
Nitab11g012300.1,Nitab13g008640.1,3.73562213623009,0.0,0.0
