Nsyl,Ntom,HEB,p_value,q_value
Nitab03g023330.1,Nitab17g032940.1,-2.0544354058739156,4.0114178177e-06,2.42092584085e-05
Nitab07g011900.1,Nitab07g011890.1,-2.130687340762531,4.09316369299e-06,2.46785487702e-05
Nitab10g023800.1,Nitab02g025630.1,-2.233256670701432,4.09860710571e-06,2.46993432589e-05
Nitab07g007110.1,Nitab19g018480.1,-2.0972672561663,4.10265994422e-06,2.47117416095e-05
Nitab01g008070.1,Nitab09g019700.1,-1.9768021605954103,4.1351424529e-06,2.4871104486e-05
Nitab01g019910.1,Nitab23g022470.1,-2.109080358202602,4.1467827856e-06,2.4929008746e-05
Nitab07g007950.1,Nitab19g034300.1,-2.0760945853093493,4.19198844981e-06,2.51763263639e-05
Nitab16g012370.1,Nitab09g014440.1,-2.979947407636815,4.20498873888e-06,2.5242162163e-05
Nitab10g014970.1,Nitab19g034400.1,-1.9491381481687828,4.27203915354e-06,2.56322349212e-05
Nitab07g021300.1,Nitab19g034860.1,-1.9327065738363707,4.31698969472e-06,2.58643446441e-05
Nitab06g031560.1,Nitab17g007740.1,-1.925259810806128,4.34815414019e-06,2.60384627041e-05
Nitab16g025460.1,Nitab12g022800.1,-2.148439730715195,4.4447069002e-06,2.65652752182e-05
Nitab20g008460.1,Nitab24g022090.1,-2.1337078903037687,4.52163209574e-06,2.69859719873e-05
Nitab17g012200.1,Nitab17g016450.1,-3.37453975058521,4.57582119417e-06,2.72962281641e-05
Nitab03g019860.1,Nitab17g036130.1,-1.961445575873731,4.58711677187e-06,2.73504352927e-05
Nitab18g008070.1,Nitab02g008410.1,-2.1789134430740997,4.65019495643e-06,2.76998625976e-05
Nitab05g021910.1,Nitab15g016370.1,-1.9562906537490237,4.70941603326e-06,2.80256646592e-05
Nitab03g018000.1,Nitab17g039100.1,-1.947220317073139,4.73631204878e-06,2.81586598234e-05
Nitab08g008670.1,Nitab22g008170.1,-1.9979052412543965,4.88924141695e-06,2.89843780314e-05
Nitab03g018450.1,Nitab14g018480.1,-1.9414851945788296,4.92453012046e-06,2.91796081396e-05
Nitab05g021200.1,Nitab19g031250.1,-1.9335255486543035,4.97995668269e-06,2.94516635905e-05
Nitab03g020440.1,Nitab17g035620.1,-2.065226250502255,5.0713711981e-06,2.99493852729e-05
Nitab20g019450.1,Nitab15g011120.1,-2.0595765869543663,5.09378971958e-06,3.00531166685e-05
Nitab10g014700.1,Nitab19g033740.1,-1.9339997994382006,5.16721525434e-06,3.04428133729e-05
Nitab03g021550.1,Nitab17g034450.1,-1.9701733111328155,5.26207148199e-06,3.09134218373e-05
Nitab07g011150.1,Nitab19g025420.1,-1.95832277709482,5.31129123105e-06,3.11730002869e-05
Nitab10g005510.1,Nitab02g005340.1,-2.5337745661705715,5.53401634928e-06,3.24494595026e-05
Nitab11g012530.1,Nitab19g020920.1,-1.9663277995574795,5.6775248809e-06,3.32594456599e-05
Nitab03g018180.1,Nitab14g010100.1,-1.9132547302557092,5.69752939206e-06,3.33608529509e-05
Nitab03g008640.1,Nitab17g038740.1,-2.110815043335393,5.7049652068e-06,3.33886054447e-05
Nitab16g018200.1,Nitab12g013810.1,-2.0765964114551085,5.70571330416e-06,3.33772099947e-05
Nitab03g019050.1,Nitab17g036950.1,-2.011014941877187,5.70795207244e-06,3.33745412961e-05
Nitab06g024660.1,Nitab04g014870.1,-2.244317070908339,5.78083357483e-06,3.37687938635e-05
Nitab06g013040.1,Nitab04g025250.1,-1.9534607994384523,5.80620181667e-06,3.39009916538e-05
Nitab18g013110.1,Nitab09g016710.1,-1.9755466197434188,5.83291020406e-06,3.40408859411e-05
Nitab08g027270.1,Nitab21g018810.1,-2.0421883916122865,5.89998970379e-06,3.43675787826e-05
Nitab03g019630.1,Nitab17g036410.1,-3.04767502076648,6.02780201731e-06,3.50955807157e-05
Nitab18g005620.1,Nitab18g005030.1,-2.7806468359320236,6.1554993287e-06,3.57885932801e-05
Nitab01g009600.1,Nitab21g020390.1,-1.932346447488914,6.24770802038e-06,3.63076565577e-05
Nitab01g005240.1,Nitab15g010770.1,-2.002890669312738,6.24937133675e-06,3.630028829e-05
Nitab20g012090.1,Nitab17g018240.1,-2.1104264145826814,6.32072180484e-06,3.66803274748e-05
Nitab11g014250.1,Nitab17g019390.1,-2.046151102281969,6.35802470372e-06,3.68622555856e-05
Nitab03g025450.1,Nitab03g024860.1,-1.9338848065845304,6.39332486529e-06,3.70322428119e-05
Nitab03g017040.1,Nitab17g038400.1,-3.4173720413998283,6.49928232543e-06,3.76283835055e-05
Nitab08g026120.1,Nitab21g017960.1,-1.9936145413569009,6.55429849172e-06,3.79114584407e-05
Nitab21g005500.1,Nitab14g021910.1,-1.8834687207967518,6.61237969535e-06,3.81938946582e-05
Nitab09g007700.1,Nitab04g024370.1,-2.172955910547019,6.72258323586e-06,3.8812340696e-05
Nitab18g017590.1,Nitab09g013620.1,-2.0295726164153685,6.76951142586e-06,3.90650650037e-05
Nitab01g018310.1,Nitab15g022300.1,-1.8881118643800554,6.86684076145e-06,3.95714080921e-05
Nitab01g026470.1,Nitab02g015960.1,-1.907103269559888,6.89999740489e-06,3.97439850521e-05
Nitab21g009630.1,Nitab14g018010.1,-2.436841931401263,6.9309822216e-06,3.98853549406e-05
Nitab05g010230.1,Nitab24g011360.1,-1.88193059658139,7.00684406585e-06,4.02844739608e-05
Nitab10g015400.1,Nitab02g014870.1,-1.9237411420367476,7.01861316699e-06,4.03334132065e-05
Nitab14g016880.1,Nitab14g015770.1,-2.0944170647441855,7.08778747971e-06,4.07120408853e-05
Nitab03g021450.1,Nitab17g034590.1,-3.4458142024303746,7.21390284986e-06,4.13980411921e-05
Nitab20g021140.1,Nitab15g010180.1,-1.9308634491967436,7.27476295215e-06,4.17086409256e-05
Nitab16g023950.1,Nitab17g022580.1,-1.8757553773723925,7.302992998e-06,4.18511176711e-05
Nitab06g026330.1,Nitab04g005430.1,-1.9438870201616105,7.38374519615e-06,4.22943110588e-05
Nitab08g025790.1,Nitab21g017100.1,-1.915741467331859,7.4718850801e-06,4.27793919704e-05
Nitab07g030900.1,Nitab22g019500.1,-1.8855237150691384,7.47999455408e-06,4.2806031681e-05
Nitab18g020310.1,Nitab09g012340.1,-1.9244464179260463,7.63194905751e-06,4.36151624957e-05
Nitab06g012710.1,Nitab04g027400.1,-1.8844309959348076,7.86133503727e-06,4.48639507381e-05
Nitab03g035420.1,Nitab17g025670.1,-2.1143157151118714,7.95506865647e-06,4.53779687894e-05
Nitab11g024200.1,Nitab13g008600.1,-1.91437409289031,7.96717562224e-06,4.54261063102e-05
Nitab07g012000.1,Nitab19g026200.1,-1.9022557494386958,8.04694551559e-06,4.58598128233e-05
Nitab07g032440.1,Nitab14g007680.1,-1.9885948942908698,8.06249975671e-06,4.59273215212e-05
Nitab07g007870.1,Nitab19g020350.1,-2.130573573510232,8.22465252526e-06,4.68079489305e-05
Nitab11g026440.1,Nitab23g023020.1,-2.0116042709034683,8.27449830143e-06,4.70267953029e-05
Nitab06g006600.1,Nitab13g019760.1,-1.889447105843773,8.62500528387e-06,4.89066233679e-05
Nitab05g012960.1,Nitab19g030720.1,-1.8593053494213891,8.67825788131e-06,4.91410816654e-05
Nitab11g016490.1,Nitab08g018530.1,-2.2738572459554818,8.76290608842e-06,4.95750703513e-05
Nitab22g026210.1,Nitab19g017230.1,-1.9107817514301018,8.82854640061e-06,4.99236158106e-05
Nitab03g031390.1,Nitab03g033470.1,-1.8770759138184334,8.87637374769e-06,5.0148272122e-05
Nitab04g020530.1,Nitab04g019630.1,-1.8891633960604246,8.93496714205e-06,5.04332876423e-05
Nitab03g012620.1,Nitab17g020340.1,-2.008916278527684,9.03128996643e-06,5.09305532533e-05
Nitab16g016940.1,Nitab12g015270.1,-1.900226968925986,9.04104033073e-06,5.09623320235e-05
Nitab18g021820.1,Nitab09g009160.1,-2.470304009339147,9.09854283815e-06,5.12631276195e-05
Nitab06g025450.1,Nitab04g014480.1,-1.875997514183209,9.17334332906e-06,5.16610658422e-05
Nitab03g015120.1,Nitab02g021040.1,-2.222380068666959,9.27679834262e-06,5.21725116598e-05
Nitab07g015610.1,Nitab19g028800.1,-2.006538383907628,9.30046161063e-06,5.22818504703e-05
Nitab11g021980.1,Nitab23g027740.1,-1.8730242576261806,9.34449959522e-06,5.25055730432e-05
Nitab03g028550.1,Nitab17g028690.1,-1.9763982531390498,9.42745857935e-06,5.29476857354e-05
