Nsyl,Ntom,HEB,p_value,q_value
Nitab18g020110.1,Nitab09g012410.1,1.7355683156576334,0.000114758132643,0.000509743441412
Nitab16g012330.1,Nitab12g009770.1,1.6660528517386741,0.000116088877959,0.000515284826038
Nitab18g013520.1,Nitab09g015850.1,1.8524664171869232,0.000116328736183,0.000516164481867
Nitab06g013820.1,Nitab17g028940.1,1.6570874066719088,0.000118164251402,0.000524121092177
Nitab20g007500.1,Nitab24g023450.1,1.605536581356108,0.000118434745286,0.000524944840954
Nitab05g021250.1,Nitab15g016840.1,3.7449008341984307,0.000119458082031,0.000528723691162
Nitab21g006030.1,Nitab02g010110.1,3.271144553313181,0.000119717539966,0.000529682749173
Nitab06g032280.1,Nitab04g010710.1,1.6029176046087876,0.000120381278101,0.000532429195713
Nitab10g015600.1,Nitab02g014910.1,1.6058651750413746,0.000120567685822,0.000533063270695
Nitab05g010200.1,Nitab02g008050.1,1.6140672882978928,0.000120606278957,0.000533043596933
Nitab20g015020.1,Nitab15g019520.1,1.6094076103533186,0.000120635967393,0.000532984595146
Nitab11g009420.1,Nitab13g024310.1,1.6145523670275062,0.000122097929071,0.000539251338666
Nitab22g026720.1,Nitab19g011860.1,1.6099309116181488,0.000122352861693,0.000540184612906
Nitab23g011040.1,Nitab22g012560.1,1.6536917892845062,0.000124365123902,0.000547701882788
Nitab03g017310.1,Nitab17g038570.1,1.613279388482475,0.000124804734268,0.000549442527257
Nitab06g033940.1,Nitab04g012410.1,1.6676924120265968,0.000125150933861,0.000550575191805
Nitab18g017660.1,Nitab19g032960.1,1.5977378659313202,0.000125276984752,0.000550934012489
Nitab18g006110.1,Nitab09g022030.1,1.7117694685968257,0.00012645782466,0.0005553381917
Nitab03g011310.1,Nitab17g018800.1,1.6298024513110791,0.000128534681944,0.000563858838537
Nitab11g025430.1,Nitab11g025890.1,1.6541579976531058,0.000130285052643,0.000571335018388
Nitab18g011840.1,Nitab09g017780.1,2.2185510476632264,0.000130795877194,0.000572966446115
Nitab06g033850.1,Nitab06g033840.1,1.5994516159686871,0.000131622769217,0.000576181114876
Nitab18g006450.1,Nitab09g021830.1,1.7173126972117727,0.000132486713678,0.000579553324688
Nitab23g025850.1,Nitab13g011880.1,1.6006675859343027,0.000132704143429,0.000580299474656
Nitab10g008610.1,Nitab02g007990.1,1.5994114268701924,0.00013434665894,0.000586239966283
Nitab20g023960.1,Nitab15g006440.1,1.608867811255042,0.000135601512634,0.000591090859719
Nitab10g020160.1,Nitab02g019730.1,1.6160770575095402,0.000136373235191,0.000593619031496
Nitab01g021830.1,Nitab23g019990.1,1.5907529528422797,0.000137527123249,0.000598221248444
Nitab05g008470.1,Nitab24g012960.1,1.5907480972700505,0.000138151599012,0.000600726615927
Nitab22g025930.1,Nitab19g016970.1,2.670510632247497,0.000143340442404,0.000622196999207
