Nsyl,Ntom,HEB,p_value,q_value
Nitab05g024240.1,Nitab15g021190.1,-4.743493795405863,1.11022302463e-16,3.37201531065e-15
Nitab22g035810.1,Nitab18g011500.1,-4.460556971833188,1.11022302463e-16,3.34129079757e-15
Nitab08g017480.1,Nitab09g019410.1,-4.3899639412568305,2.22044604925e-16,6.6673939097e-15
Nitab11g022270.1,Nitab02g024590.1,-4.771863654612824,2.22044604925e-16,6.6073272979e-15
Nitab03g019840.1,Nitab17g015980.1,-4.5975614165948,3.33066907388e-16,9.84447422909e-15
Nitab11g026240.1,Nitab14g006710.1,-4.555157566958761,3.33066907388e-16,9.82249995626e-15
Nitab16g020710.1,Nitab04g016670.1,-6.823298435387262,3.33066907388e-16,9.7788444009e-15
Nitab20g018820.1,Nitab12g015890.1,-4.431173470251945,4.4408920985e-16,1.29807669038e-14
Nitab10g008710.1,Nitab24g008970.1,-4.509654357826906,4.4408920985e-16,1.28951794298e-14
Nitab07g025840.1,Nitab14g013620.1,-4.396647683005921,4.4408920985e-16,1.28387453841e-14
Nitab08g023150.1,Nitab21g013560.1,-4.327771017991689,5.55111512313e-16,1.5978503923e-14
Nitab03g007310.1,Nitab17g017520.1,-4.605312248363153,5.55111512313e-16,1.59091828648e-14
Nitab01g008100.1,Nitab23g008940.1,-5.21934382202372,5.55111512313e-16,1.58747474041e-14
Nitab05g010960.1,Nitab24g011890.1,-5.6892166857225615,5.55111512313e-16,1.58063217687e-14
Nitab03g007860.1,Nitab17g028250.1,-4.375129984036207,6.66133814775e-16,1.89267956146e-14
Nitab16g022960.1,Nitab09g010770.1,-4.342217403616006,6.66133814775e-16,1.88861801734e-14
Nitab05g012280.1,Nitab24g009540.1,-5.13802168403794,6.66133814775e-16,1.88054700017e-14
Nitab11g025490.1,Nitab24g024550.1,-4.6990389197873546,7.77156117238e-16,2.17537852139e-14
Nitab21g011930.1,Nitab23g025160.1,-4.494042548153348,7.77156117238e-16,2.17077941246e-14
Nitab05g010530.1,Nitab24g010050.1,-4.515022258897807,8.881784197e-16,2.47044490128e-14
Nitab06g006960.1,Nitab04g031110.1,-4.58971997710359,9.99200722163e-16,2.76759747195e-14
Nitab10g023000.1,Nitab02g024670.1,-4.4295022033552955,9.99200722163e-16,2.75604174138e-14
Nitab22g036300.1,Nitab23g016340.1,-4.397244680981044,9.99200722163e-16,2.75029998775e-14
Nitab16g005330.1,Nitab23g029580.1,-4.563333179654612,1.11022302463e-15,3.04953567596e-14
Nitab18g021240.1,Nitab13g012500.1,-4.6134836612764465,1.11022302463e-15,3.04320883845e-14
Nitab07g015960.1,Nitab19g029130.1,-4.340282811972195,1.22124532709e-15,3.34059901894e-14
Nitab06g021310.1,Nitab04g017370.1,-4.7932678730980856,1.33226762955e-15,3.63676031438e-14
Nitab11g014610.1,Nitab13g012240.1,-5.763634325584371,1.33226762955e-15,3.62926183951e-14
Nitab11g020020.1,Nitab13g012350.1,-4.27886236882326,1.44328993201e-15,3.91555371289e-14
Nitab01g018220.1,Nitab23g019810.1,-5.173633694761775,1.44328993201e-15,3.89158093505e-14
Nitab03g018440.1,Nitab14g018430.1,-4.436810780717096,1.66533453694e-15,4.48114050958e-14
Nitab01g011380.1,Nitab23g013590.1,-4.318914504162439,1.99840144433e-15,5.36643900049e-14
Nitab01g013270.1,Nitab14g014860.1,-4.899559576255204,2.10942374679e-15,5.65308449139e-14
Nitab01g012930.1,Nitab23g014630.1,-4.3345651680689,2.44249065418e-15,6.5192296006e-14
Nitab01g022710.1,Nitab15g018320.1,-4.536954339911983,2.44249065418e-15,6.50608599253e-14
Nitab18g018140.1,Nitab19g035650.1,-4.374762969351998,2.6645352591e-15,7.08326757409e-14
Nitab18g014300.1,Nitab19g033840.1,-5.575109886099648,2.88657986403e-15,7.6427842011e-14
Nitab13g017420.1,Nitab02g027300.1,-4.621513409417633,3.10862446895e-15,8.21422929675e-14
Nitab05g017860.1,Nitab19g008270.1,-6.1410884782712305,3.5527136788e-15,9.33170042233e-14
Nitab16g007090.1,Nitab23g026190.1,-4.926903597340521,3.99680288865e-15,1.04773332867e-13
