,A5967,A5980,A6001
Nitab11g012400.1,35.28900969488206,39.785516516396775,73.77557926626028
Nitab11g012450.1,21.71272466842273,18.61432687936032,18.389624523394385
Nitab11g012460.1,20.391652185232964,36.333684612603385,59.407893141631384
Nitab11g012490.1,119.98865227478332,143.54208953285644,124.374946488116
Nitab11g012500.1,7.427097473304944,5.9115622259387575,4.5398338114527785
Nitab11g012510.1,7.659562732366468,6.160386030859968,5.281816803727273
Nitab11g012520.1,29.982671434260485,29.43263606389632,34.6045097093125
Nitab11g012550.1,11.723578896860833,10.540046741474907,12.503136981680377
Nitab11g012560.1,13.580013315123086,12.906456361031706,15.098697438158833
Nitab11g012570.1,48.54261039383587,48.445965380432355,50.209902184789904
Nitab11g012590.1,360.9194354067278,391.94433830044363,358.34919280007546
Nitab11g012600.1,19.49993973351452,21.756557244909036,13.123256248618764
Nitab11g012610.1,12.02076553265527,7.4271375161089095,5.861263497082539
Nitab11g012620.1,12.335690828103859,15.463553241869613,12.29672762511589
Nitab11g012630.1,22.82161712897536,18.96547684382855,23.01523869164045
Nitab11g012640.1,21.400972112861744,19.233671620524255,24.385298708820617
Nitab11g012650.1,12.70992490707555,6.687911214126256,21.34503200375121
Nitab11g012680.1,15.860173921847826,23.734817116643278,58.02321577645609
Nitab11g012760.1,9.115289203065004,9.016777847493016,8.159135637844038
Nitab11g012770.1,5.468115341584603,6.57765374435438,5.737577200006269
Nitab11g012780.1,6.600733772927356,7.422306999632905,4.302670629979395
Nitab11g012790.1,9.59578933470768,9.484351596813969,7.822585589550913
Nitab11g012800.1,11.237433369925508,10.601229571410109,11.485116050167806
Nitab11g012810.1,7.643885078250139,5.841761726527392,5.853601767612695
Nitab11g012820.1,8.557078338711701,6.794369690505568,3.623763872987095
Nitab11g012830.1,8.873728350531712,9.719103238772519,10.063419757561093
Nitab11g012840.1,16.665521513676307,15.442952862410039,26.34166651942391
Nitab11g012860.1,7.969477342722503,6.66227035081979,6.926453725646784
Nitab11g012890.1,6.538796361482194,7.590540617541471,3.707722948881218
Nitab11g012900.1,18.96250944829832,19.84193950901188,16.165672057122073
Nitab11g012930.1,113.59115304212332,126.0422759225333,141.78586860571409
Nitab11g012960.1,7.165285761538887,5.638061395881014,7.225612177093324
Nitab11g012980.1,16.863982397914185,17.257169754317225,20.01033164811726
Nitab11g012990.1,18.372305488665365,17.104706913160907,15.924245285401577
Nitab11g013000.1,4.0805084164211305,6.673773527472787,36.21969609099019
Nitab11g013010.1,6.2919201098292135,5.994325342908993,5.18531064425767
Nitab11g013030.1,17.562968318571176,15.092097856893067,11.13537657585377
Nitab11g013040.1,16.36636511514686,8.816666931720025,10.328068258716872
Nitab11g013050.1,11.307716592428584,6.055175892816092,7.62249699439004
Nitab11g013080.1,131.99536670319847,104.0436359000821,201.50168690919745
Nitab11g013090.1,14.592452871074823,15.501969356472289,13.143645706550963
Nitab11g013120.1,34.65571542611574,38.197126180106075,32.31261216516289
Nitab11g013130.1,21.028291066416685,20.73064922539854,23.873911898980843
Nitab11g013140.1,6.706012866745649,9.087348385815458,8.025554168889382
Nitab11g013150.1,14.377460344479685,14.940691155634486,15.599525137018112
Nitab11g013170.1,11.432793305514505,10.244837377912987,9.335214614735404
Nitab11g013210.1,40.84988368873987,48.44433359371571,42.55619726232646
Nitab11g013220.1,13.23661206835866,10.293654261012486,12.05090073402577
Nitab11g013310.1,13.978348124634458,8.716564956438837,9.940029400540876
Nitab11g013400.1,44.43714290013305,51.060262165273706,58.391560883873275
Nitab11g013420.1,11.67916946750452,10.520502724555744,9.029512727284297
Nitab11g013440.1,54.80895120047759,90.18487876078684,101.27636946367666
Nitab11g013470.1,71.44871803836332,39.72593187463073,107.15075393125336
Nitab11g013480.1,7.406860717978484,5.656730473350806,6.794029264964698
Nitab11g013510.1,74.79538560949258,71.25665402687261,44.627635431863844
Nitab11g013520.1,14.836927651298272,14.97548379345251,12.715681069321624
Nitab11g013550.1,16.660357408032787,15.53707561897615,16.623431949533803
Nitab11g013570.1,17.286871889104116,16.301283378759067,16.076746819980986
Nitab11g013580.1,47.93047044151827,43.413375165308395,28.652302487262336
Nitab11g013590.1,29.84119383174,28.39632751718139,17.803819650289213
Nitab11g013600.1,23.936219260925938,23.88733830644854,24.940689188088314
Nitab11g013610.1,10.53537616139206,10.88643325410555,11.667188910274128
Nitab11g013620.1,11.763148215828997,13.017078905590635,12.779459592381695
Nitab11g013700.1,99.63598149191465,101.29736909885725,51.13056315608179
Nitab11g013720.1,98.13161327070108,96.98238474158931,97.87622978537783
Nitab11g013750.1,9.169057550391397,9.58699161900008,7.1555610730298165
Nitab11g013770.1,9.355783745653994,7.303933340949567,12.21267157460338
Nitab11g013780.1,14.333268522665401,15.041822603464416,12.334611762827757
