Nsyl,Ntom,HEB,p_value,q_value
Nitab10g016900.1,Nitab02g017340.1,4.148429829993476,5.34976234423e-08,2.15432150505e-06
Nitab11g009090.1,Nitab23g006430.1,5.388059034394323,5.83089955208e-08,2.31056380653e-06
Nitab03g028570.1,Nitab17g016820.1,4.577233661631118,5.96391691587e-08,2.35574718177e-06
Nitab08g021540.1,Nitab24g018450.1,4.511070793406917,6.06360961442e-08,2.38752222373e-06
Nitab03g008000.1,Nitab17g016120.1,4.3350375804191446,7.33727278934e-08,2.81746731908e-06
Nitab22g024670.1,Nitab19g016870.1,4.3559173895547065,7.58380508392e-08,2.90314612518e-06
Nitab06g028740.1,Nitab15g010010.1,5.415914095355846,7.95116765762e-08,3.02510222262e-06
Nitab03g027890.1,Nitab17g030330.1,4.666863573227411,8.36598638143e-08,3.16351613076e-06
Nitab05g027840.1,Nitab15g023940.1,5.353143876124969,8.39061784497e-08,3.16318641736e-06
Nitab08g009940.1,Nitab17g033210.1,4.07166620063657,8.52121373462e-08,3.20268527123e-06
Nitab01g012440.1,Nitab23g014410.1,4.456457367776592,8.58780822011e-08,3.21796330375e-06
Nitab01g012870.1,Nitab17g018200.1,4.161154123479357,9.42997002706e-08,3.49134084315e-06
Nitab06g034010.1,Nitab22g008000.1,4.160391458778082,1.02951527858e-07,3.78904391699e-06
Nitab05g016310.1,Nitab23g029610.1,4.430834887970693,1.10800926989e-07,4.030099406e-06
Nitab16g023900.1,Nitab04g015280.1,4.115368243737019,1.18788067938e-07,4.29541809513e-06
Nitab07g007990.1,Nitab19g020200.1,4.003508340250545,1.25694336051e-07,4.53193851754e-06
Nitab03g030930.1,Nitab14g015840.1,4.247657253805809,1.3949659794e-07,4.98609885949e-06
Nitab04g029360.1,Nitab17g031840.1,4.177328353687644,1.46960930647e-07,5.20787549376e-06
Nitab07g030800.1,Nitab19g012220.1,4.0112229705517315,1.52720350921e-07,5.39655416659e-06
Nitab11g015360.1,Nitab04g019590.1,3.9949949071192745,1.54691734755e-07,5.45068632434e-06
Nitab03g009260.1,Nitab17g025040.1,3.9800340401335315,1.57937263157e-07,5.54928009896e-06
Nitab06g024180.1,Nitab04g015310.1,5.3027136332436395,1.60657176784e-07,5.5972779878e-06
Nitab20g021580.1,Nitab22g008720.1,4.237700222039801,1.71306058339e-07,5.88562061378e-06
Nitab16g017000.1,Nitab12g015140.1,5.368075431612258,1.94075681526e-07,6.64950463525e-06
Nitab11g010030.1,Nitab13g014430.1,3.997859364478784,2.31679230578e-07,7.8511407018e-06
Nitab13g027220.1,Nitab23g026610.1,4.184055167504582,2.52875717921e-07,8.54609681028e-06
Nitab06g033280.1,Nitab15g009450.1,4.292141997683133,2.76163229285e-07,9.25743927789e-06
Nitab20g015500.1,Nitab15g013910.1,4.737296102942446,3.0467527623e-07,1.01310655525e-05
Nitab17g029440.1,Nitab17g029190.1,3.985842766140699,3.16613039453e-07,1.04440200222e-05
Nitab21g010390.1,Nitab13g018700.1,4.471095985956193,3.24698117282e-07,1.06823096781e-05
Nitab06g032190.1,Nitab04g010610.1,3.8487135606579175,3.32361041577e-07,1.08767123976e-05
Nitab06g025980.1,Nitab04g014170.1,4.019206457034831,3.35523689166e-07,1.09513166229e-05
Nitab06g034720.1,Nitab04g013000.1,3.8591599486128625,3.3898395535e-07,1.10063298382e-05
Nitab17g029590.1,Nitab17g029990.1,4.860884408789319,3.43034280648e-07,1.10798286012e-05
Nitab06g031170.1,Nitab04g010250.1,4.75385641308096,3.56853761319e-07,1.14962524718e-05
Nitab11g006330.1,Nitab13g009090.1,3.839868202683387,3.75296260957e-07,1.20279057485e-05
Nitab16g020720.1,Nitab12g019670.1,4.948029723797975,3.85007247083e-07,1.22442176553e-05
Nitab06g035110.1,Nitab04g013330.1,3.8656711374791026,4.22778005604e-07,1.33427877952e-05
Nitab01g022610.1,Nitab23g024980.1,5.227438968452472,4.69992078145e-07,1.46834048998e-05
Nitab08g011270.1,Nitab17g020610.1,4.185044446993206,4.75692944257e-07,1.48241698181e-05
Nitab08g025160.1,Nitab21g016310.1,4.106077649613802,4.78375875246e-07,1.48704159917e-05
Nitab11g018100.1,Nitab13g016870.1,5.141105886233099,4.97872910565e-07,1.53228727289e-05
Nitab07g032060.1,Nitab14g008080.1,4.826787482227582,5.13621661757e-07,1.57684392841e-05
Nitab08g017310.1,Nitab09g019050.1,3.7321045262120056,5.4812832162e-07,1.67037729068e-05
Nitab22g036140.1,Nitab24g007870.1,3.847859109127028,5.60526393634e-07,1.69566069762e-05
Nitab05g012490.1,Nitab02g007130.1,3.857921180621463,5.6310514962e-07,1.69931707317e-05
Nitab16g019910.1,Nitab12g017320.1,5.413646277399475,5.70630573238e-07,1.70954855069e-05
Nitab03g031570.1,Nitab03g033220.1,4.973511705661701,5.88346709574e-07,1.75415005741e-05
Nitab08g023260.1,Nitab02g016120.1,3.809726398072574,6.21713597493e-07,1.84476405495e-05
Nitab01g010630.1,Nitab23g012970.1,4.001198475095282,7.03839330152e-07,2.07356750876e-05
