Nsyl,Ntom,HEB,p_value,q_value
Nitab07g027180.1,Nitab14g011950.1,-6.447197023737114,1.83775217266e-11,5.21563031246e-09
Nitab01g021080.1,Nitab09g008880.1,-6.249843012010725,3.71457309356e-11,1.0051807562e-08
Nitab03g014810.1,Nitab24g025100.1,-6.2978659514233115,4.04265509957e-11,1.06909851679e-08
Nitab20g023410.1,Nitab13g006560.1,-6.278741595265935,4.71445105177e-11,1.21905227641e-08
Nitab06g005000.1,Nitab19g033700.1,-6.210017552838847,4.86255480325e-11,1.2300149498e-08
Nitab17g006430.1,Nitab17g009770.1,-6.175748783336345,5.9825477905e-11,1.45026929355e-08
Nitab01g011480.1,Nitab15g019050.1,-6.189866332687477,6.26106944068e-11,1.48681232677e-08
Nitab21g005190.1,Nitab23g013290.1,-6.107253386724804,7.51144701994e-11,1.74806395048e-08
Nitab10g017210.1,Nitab19g027850.1,-6.109394107987402,1.39787958986e-10,3.01217164956e-08
Nitab11g022310.1,Nitab02g024640.1,-6.079980237891787,1.41463729619e-10,2.99285810518e-08
Nitab03g011380.1,Nitab02g011030.1,-6.012450598248155,1.70083058748e-10,3.47208152911e-08
Nitab01g013830.1,Nitab23g015840.1,-5.921351309627657,2.06063943686e-10,4.0640000826e-08
Nitab01g017160.1,Nitab02g019840.1,-5.948023601179052,2.08429717929e-10,4.04214699638e-08
Nitab07g018680.1,Nitab17g035980.1,-5.945304622749128,2.32904473485e-10,4.44274828438e-08
Nitab06g029090.1,Nitab15g009760.1,-5.883224516600093,2.83583267979e-10,5.32221759066e-08
Nitab08g011450.1,Nitab12g012730.1,-5.862139164853004,3.19345550004e-10,5.8982616188e-08
Nitab11g017460.1,Nitab04g024650.1,-5.82387837437112,3.86716436651e-10,7.03098821386e-08
Nitab20g023810.1,Nitab14g009960.1,-5.8121015833039635,4.71553573966e-10,8.44153444103e-08
Nitab11g009100.1,Nitab22g016370.1,-5.411582557011193,2.77750200617e-09,3.9413430907e-07
Nitab10g022140.1,Nitab02g023550.1,-5.446514177560646,3.59423080187e-09,4.97886542983e-07
Nitab03g007700.1,Nitab17g016810.1,-5.33100700771251,3.62872432103e-09,4.96751014111e-07
Nitab05g011810.1,Nitab24g009020.1,-5.356213796180301,4.73761507802e-09,6.19403247729e-07
Nitab03g029920.1,Nitab12g023580.1,-5.2809481962779685,4.89726714736e-09,6.26204401393e-07
Nitab10g022940.1,Nitab02g024620.1,-5.334042227985084,5.03763974979e-09,6.37151914441e-07
Nitab11g020750.1,Nitab09g015210.1,-5.262904975352043,5.13604037078e-09,6.3577623143e-07
Nitab08g023270.1,Nitab15g018270.1,-5.253792051299411,7.27721538585e-09,8.46776782297e-07
Nitab05g019060.1,Nitab09g017540.1,-5.136995230924812,9.43461198055e-09,1.06583635928e-06
Nitab09g018250.1,Nitab09g018430.1,-5.121881567218419,1.04032396031e-08,1.16396246175e-06
Nitab01g026030.1,Nitab02g017110.1,-5.099697788872589,1.22056883489e-08,1.31504990396e-06
Nitab10g024800.1,Nitab17g034440.1,-5.218061262365329,1.25965414766e-08,1.33248506019e-06
Nitab08g020060.1,Nitab22g016630.1,-5.133116061414757,1.41187445069e-08,1.48005145119e-06
Nitab03g016470.1,Nitab17g024390.1,-5.019263759818319,1.47256151717e-08,1.51634741715e-06
Nitab16g014620.1,Nitab13g007410.1,-5.112123480995216,1.60190443133e-08,1.62084869243e-06
Nitab16g005120.1,Nitab24g005660.1,-5.1173719489592875,1.64989808482e-08,1.65501845819e-06
Nitab01g022390.1,Nitab23g023260.1,-5.1138418901715,1.81664375765e-08,1.77634174487e-06
Nitab08g017480.1,Nitab09g019410.1,-5.01711216647334,2.07422312659e-08,1.96224880496e-06
Nitab05g005470.1,Nitab24g017440.1,-4.929627169384673,2.58174389645e-08,2.4226751596e-06
Nitab20g017470.1,Nitab23g019380.1,-4.944239638332871,2.59656133261e-08,2.4170870133e-06
Nitab20g015260.1,Nitab15g021480.1,-4.975450648116853,2.79443123086e-08,2.56031510254e-06
Nitab16g019950.1,Nitab15g012240.1,-4.922400582049889,3.09882121075e-08,2.81702215689e-06
Nitab03g016040.1,Nitab15g016710.1,-5.02487428750218,3.42300585654e-08,3.06385354975e-06
